"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"16366","31.556241989135742","31.556241989135742","31.556241989135742"
"16367","31.104751586914062","31.104751586914062","31.104751586914062"
"16368","29.93960189819336","29.93960189819336","29.93960189819336"
"16369","31.945964813232422","31.945964813232422","31.945964813232422"
"16370","27.842418670654297","27.842418670654297","27.842418670654297"
"16371","32.03107833862305","32.03107833862305","32.03107833862305"
"16372","29.591899871826172","29.591899871826172","29.591899871826172"
"16373","24.492069244384766","24.492069244384766","24.492069244384766"
"16374","38.75031661987305","38.75031661987305","38.75031661987305"
"16375","35.9876594543457","35.9876594543457","35.9876594543457"
"16376","33.36412048339844","33.36412048339844","33.36412048339844"
"16377","30.574481964111328","30.574481964111328","30.574481964111328"
"16378","27.163434982299805","27.163434982299805","27.163434982299805"
"16379","27.13409996032715","27.13409996032715","27.13409996032715"
"16380","30.084735870361328","30.084735870361328","30.084735870361328"
"16381","27.306575775146484","27.306575775146484","27.306575775146484"
"16382","27.398286819458008","27.398286819458008","27.398286819458008"
"16383","30.333942413330078","30.333942413330078","30.333942413330078"
"16384","28.89401626586914","28.89401626586914","28.89401626586914"
"16385","26.58940887451172","26.58940887451172","26.58940887451172"
"16386","38.45524978637695","38.45524978637695","38.45524978637695"
"16387","28.085020065307617","28.085020065307617","28.085020065307617"
"16388","33.81596755981445","33.81596755981445","33.81596755981445"
"16389","26.698930740356445","26.698930740356445","26.698930740356445"
"16390","33.26119613647461","33.26119613647461","33.26119613647461"
"16391","35.00510787963867","35.00510787963867","35.00510787963867"
"16392","32.892337799072266","32.892337799072266","32.892337799072266"
"16393","32.46487045288086","32.46487045288086","32.46487045288086"
"16394","30.554962158203125","30.554962158203125","30.554962158203125"
"16395","26.809070587158203","26.809070587158203","26.809070587158203"
"16396","27.349760055541992","27.349760055541992","27.349760055541992"
"16397","26.01222801208496","26.01222801208496","26.01222801208496"
"16398","32.88566970825195","32.88566970825195","32.88566970825195"
"16399","30.850181579589844","30.850181579589844","30.850181579589844"
"16400","33.23944854736328","33.23944854736328","33.23944854736328"
"16401","34.760929107666016","34.760929107666016","34.760929107666016"
"16402","22.931344985961914","22.931344985961914","22.931344985961914"
"16403","28.56743049621582","28.56743049621582","28.56743049621582"
"16404","30.617280960083008","30.617280960083008","30.617280960083008"
"16405","39.53010940551758","39.53010940551758","39.53010940551758"
"16406","40.803890228271484","40.803890228271484","40.803890228271484"
"16407","33.45918655395508","33.45918655395508","33.45918655395508"
"16408","33.608062744140625","33.608062744140625","33.608062744140625"
"16409","36.94707489013672","36.94707489013672","36.94707489013672"
"16410","31.50822639465332","31.50822639465332","31.50822639465332"
"16411","38.81914520263672","38.81914520263672","38.81914520263672"
"16412","41.035850524902344","41.035850524902344","41.035850524902344"
"16413","36.5225944519043","36.5225944519043","36.5225944519043"
"16414","34.34791564941406","34.34791564941406","34.34791564941406"
"16415","27.986370086669922","27.986370086669922","27.986370086669922"
"16416","34.6740837097168","34.6740837097168","34.6740837097168"
"16417","34.25447463989258","34.25447463989258","34.25447463989258"
"16418","33.4150505065918","33.4150505065918","33.4150505065918"
"16419","30.893299102783203","30.893299102783203","30.893299102783203"
"16420","31.211549758911133","31.211549758911133","31.211549758911133"
"16421","38.300262451171875","38.300262451171875","38.300262451171875"
"16422","40.75137710571289","40.75137710571289","40.75137710571289"
"16423","35.11573791503906","35.11573791503906","35.11573791503906"
"16424","28.92587661743164","28.92587661743164","28.92587661743164"
"16425","36.132781982421875","36.132781982421875","36.132781982421875"
"16426","31.717815399169922","31.717815399169922","31.717815399169922"
"16427","36.190208435058594","36.190208435058594","36.190208435058594"
"16428","34.89918899536133","34.89918899536133","34.89918899536133"
"16429","38.41762161254883","38.41762161254883","38.41762161254883"
"16430","40.915740966796875","40.915740966796875","40.915740966796875"
"16431","33.983524322509766","33.983524322509766","33.983524322509766"
"16432","41.353851318359375","41.353851318359375","41.353851318359375"
"16433","30.64236831665039","30.64236831665039","30.64236831665039"
"16434","44.759578704833984","44.759578704833984","44.759578704833984"
"16435","39.082359313964844","39.082359313964844","39.082359313964844"
"16436","28.074831008911133","28.074831008911133","28.074831008911133"
"16437","40.246795654296875","40.246795654296875","40.246795654296875"
"16438","30.893815994262695","30.893815994262695","30.893815994262695"
"16439","37.91641616821289","37.91641616821289","37.91641616821289"
"16440","32.14504623413086","32.14504623413086","32.14504623413086"
"16441","34.69042205810547","34.69042205810547","34.69042205810547"
"16442","38.945213317871094","38.945213317871094","38.945213317871094"
"16443","38.68388366699219","38.68388366699219","38.68388366699219"
"16444","29.098365783691406","29.098365783691406","29.098365783691406"
"16445","32.94242858886719","32.94242858886719","32.94242858886719"
"16446","29.353588104248047","29.353588104248047","29.353588104248047"
"16447","32.869747161865234","32.869747161865234","32.869747161865234"
"16448","29.26545524597168","29.26545524597168","29.26545524597168"
"16449","36.548805236816406","36.548805236816406","36.548805236816406"
"16450","27.240079879760742","27.240079879760742","27.240079879760742"
"16451","32.738914489746094","32.738914489746094","32.738914489746094"
"16452","27.392337799072266","27.392337799072266","27.392337799072266"
"16453","34.07300567626953","34.07300567626953","34.07300567626953"
"16454","30.05484390258789","30.05484390258789","30.05484390258789"
"16455","26.8707218170166","26.8707218170166","26.8707218170166"
"16456","33.64394760131836","33.64394760131836","33.64394760131836"
"16457","40.248268127441406","40.248268127441406","40.248268127441406"
"16458","33.531917572021484","33.531917572021484","33.531917572021484"
"16459","34.2001838684082","34.2001838684082","34.2001838684082"
"16460","35.79332733154297","35.79332733154297","35.79332733154297"
"16461","40.83248519897461","40.83248519897461","40.83248519897461"
"16462","28.832622528076172","28.832622528076172","28.832622528076172"
"16463","33.71064758300781","33.71064758300781","33.71064758300781"
"16464","27.6588134765625","27.6588134765625","27.6588134765625"
"16477","30.564071655273438","30.564071655273438","30.564071655273438"
"16478","29.471521377563477","29.471521377563477","29.471521377563477"
"16479","32.493934631347656","32.493934631347656","32.493934631347656"
"16480","33.80894470214844","33.80894470214844","33.80894470214844"
"16481","34.564945220947266","34.564945220947266","34.564945220947266"
"16482","39.25348663330078","39.25348663330078","39.25348663330078"
"16483","43.96549987792969","43.96549987792969","43.96549987792969"
"16484","25.89687728881836","25.89687728881836","25.89687728881836"
"16485","34.939815521240234","34.939815521240234","34.939815521240234"
"16486","26.620742797851562","26.620742797851562","26.620742797851562"
"16487","31.64896583557129","31.64896583557129","31.64896583557129"
"16488","27.08224105834961","27.08224105834961","27.08224105834961"
"16489","27.26629638671875","27.26629638671875","27.26629638671875"
"16490","45.473365783691406","45.473365783691406","45.473365783691406"
"16491","32.22137451171875","32.22137451171875","32.22137451171875"
"16492","42.29163360595703","42.29163360595703","42.29163360595703"
"16493","36.638893127441406","36.638893127441406","36.638893127441406"
"16494","34.082557678222656","34.082557678222656","34.082557678222656"
"16495","30.412097930908203","30.412097930908203","30.412097930908203"
"16496","29.825197219848633","29.825197219848633","29.825197219848633"
"16497","32.12717056274414","32.12717056274414","32.12717056274414"
"16498","41.78858947753906","41.78858947753906","41.78858947753906"
"16499","35.792537689208984","35.792537689208984","35.792537689208984"
"16500","28.530031204223633","28.530031204223633","28.530031204223633"
"16501","35.53023910522461","35.53023910522461","35.53023910522461"
"16502","32.23192596435547","32.23192596435547","32.23192596435547"
"16503","34.19279479980469","34.19279479980469","34.19279479980469"
"16504","29.496952056884766","29.496952056884766","29.496952056884766"
"16505","32.70109558105469","32.70109558105469","32.70109558105469"
"16506","32.01337814331055","32.01337814331055","32.01337814331055"
"16507","36.661888122558594","36.661888122558594","36.661888122558594"
"16508","30.63382339477539","30.63382339477539","30.63382339477539"
"16509","36.685829162597656","36.685829162597656","36.685829162597656"
"16510","29.3387393951416","29.3387393951416","29.3387393951416"
"16511","34.9175910949707","34.9175910949707","34.9175910949707"
"16512","28.294315338134766","28.294315338134766","28.294315338134766"
"16513","28.996620178222656","28.996620178222656","28.996620178222656"
"16514","32.37621307373047","32.37621307373047","32.37621307373047"
"16515","33.111629486083984","33.111629486083984","33.111629486083984"
"16516","35.228363037109375","35.228363037109375","35.228363037109375"
"16517","31.92167091369629","31.92167091369629","31.92167091369629"
"16518","32.59111404418945","32.59111404418945","32.59111404418945"
"16519","34.45531463623047","34.45531463623047","34.45531463623047"
"16520","27.589548110961914","27.589548110961914","27.589548110961914"
"16521","37.01325988769531","37.01325988769531","37.01325988769531"
"16522","31.96314239501953","31.96314239501953","31.96314239501953"
"16523","40.324012756347656","40.324012756347656","40.324012756347656"
"16524","32.4019889831543","32.4019889831543","32.4019889831543"
"16525","34.143070220947266","34.143070220947266","34.143070220947266"
"16526","30.79157066345215","30.79157066345215","30.79157066345215"
"16527","27.43309211730957","27.43309211730957","27.43309211730957"
"16528","32.570098876953125","32.570098876953125","32.570098876953125"
"16529","37.62810134887695","37.62810134887695","37.62810134887695"
"16530","27.480953216552734","27.480953216552734","27.480953216552734"
"16531","27.507896423339844","27.507896423339844","27.507896423339844"
"16532","37.766849517822266","37.766849517822266","37.766849517822266"
"16533","34.43503952026367","34.43503952026367","34.43503952026367"
"16534","39.410552978515625","39.410552978515625","39.410552978515625"
"16535","26.794784545898438","26.794784545898438","26.794784545898438"
"16536","35.47368240356445","35.47368240356445","35.47368240356445"
"16537","28.093278884887695","28.093278884887695","28.093278884887695"
"16538","31.359270095825195","31.359270095825195","31.359270095825195"
"16539","31.67181396484375","31.67181396484375","31.67181396484375"
"16540","38.66911697387695","38.66911697387695","38.66911697387695"
"16541","35.39203643798828","35.39203643798828","35.39203643798828"
"16542","33.43185043334961","33.43185043334961","33.43185043334961"
"16543","34.766239166259766","34.766239166259766","34.766239166259766"
"16544","36.20677185058594","36.20677185058594","36.20677185058594"
"16545","31.91252326965332","31.91252326965332","31.91252326965332"
"16546","25.56194496154785","25.56194496154785","25.56194496154785"
"16547","35.679100036621094","35.679100036621094","35.679100036621094"
"16548","39.82200241088867","39.82200241088867","39.82200241088867"
"16549","36.231014251708984","36.231014251708984","36.231014251708984"
"16550","30.3587589263916","30.3587589263916","30.3587589263916"
"16551","31.221410751342773","31.221410751342773","31.221410751342773"
"16552","58.15454864501953","58.15454864501953","58.15454864501953"
"16553","43.7042350769043","43.7042350769043","43.7042350769043"
"16554","32.1886100769043","32.1886100769043","32.1886100769043"
"16555","33.78005599975586","33.78005599975586","33.78005599975586"
"16556","37.65765380859375","37.65765380859375","37.65765380859375"
"16557","34.715118408203125","34.715118408203125","34.715118408203125"
"16558","29.557479858398438","29.557479858398438","29.557479858398438"
"16559","37.952354431152344","37.952354431152344","37.952354431152344"
"16560","37.27867889404297","37.27867889404297","37.27867889404297"
"16561","38.37689971923828","38.37689971923828","38.37689971923828"
"16562","39.996280670166016","39.996280670166016","39.996280670166016"
"16563","32.491485595703125","32.491485595703125","32.491485595703125"
"16564","32.095497131347656","32.095497131347656","32.095497131347656"
"16565","34.44793701171875","34.44793701171875","34.44793701171875"
"16566","31.44908905029297","31.44908905029297","31.44908905029297"
"16567","31.7659969329834","31.7659969329834","31.7659969329834"
"16568","31.95045280456543","31.95045280456543","31.95045280456543"
"16569","27.69419288635254","27.69419288635254","27.69419288635254"
"16570","29.011268615722656","29.011268615722656","29.011268615722656"
"16571","36.731990814208984","36.731990814208984","36.731990814208984"
"16572","35.93049240112305","35.93049240112305","35.93049240112305"
"16573","28.208263397216797","28.208263397216797","28.208263397216797"
"16574","28.30047607421875","28.30047607421875","28.30047607421875"
"16575","33.26402282714844","33.26402282714844","33.26402282714844"
"16576","28.213211059570312","28.213211059570312","28.213211059570312"
"16589","38.8231086730957","38.8231086730957","38.8231086730957"
"16590","32.22751998901367","32.22751998901367","32.22751998901367"
"16591","27.500307083129883","27.500307083129883","27.500307083129883"
"16592","26.574678421020508","26.574678421020508","26.574678421020508"
"16593","38.946346282958984","38.946346282958984","38.946346282958984"
"16594","32.60224914550781","32.60224914550781","32.60224914550781"
"16595","31.367887496948242","31.367887496948242","31.367887496948242"
"16596","30.838783264160156","30.838783264160156","30.838783264160156"
"16597","38.10905456542969","38.10905456542969","38.10905456542969"
"16598","32.93070983886719","32.93070983886719","32.93070983886719"
"16599","31.192771911621094","31.192771911621094","31.192771911621094"
"16600","39.1668701171875","39.1668701171875","39.1668701171875"
"16601","36.91706466674805","36.91706466674805","36.91706466674805"
"16602","30.597341537475586","30.597341537475586","30.597341537475586"
"16603","28.568113327026367","28.568113327026367","28.568113327026367"
"16604","28.491601943969727","28.491601943969727","28.491601943969727"
"16605","39.08340072631836","39.08340072631836","39.08340072631836"
"16606","32.627254486083984","32.627254486083984","32.627254486083984"
"16607","31.132064819335938","31.132064819335938","31.132064819335938"
"16608","28.474674224853516","28.474674224853516","28.474674224853516"
"16609","34.5453987121582","34.5453987121582","34.5453987121582"
"16610","33.958831787109375","33.958831787109375","33.958831787109375"
"16611","31.301971435546875","31.301971435546875","31.301971435546875"
"16612","31.967838287353516","31.967838287353516","31.967838287353516"
"16613","30.57114028930664","30.57114028930664","30.57114028930664"
"16614","32.49942398071289","32.49942398071289","32.49942398071289"
"16615","31.126880645751953","31.126880645751953","31.126880645751953"
"16616","30.419031143188477","30.419031143188477","30.419031143188477"
"16617","33.115577697753906","33.115577697753906","33.115577697753906"
"16618","34.65792465209961","34.65792465209961","34.65792465209961"
"16619","36.837928771972656","36.837928771972656","36.837928771972656"
"16620","35.343963623046875","35.343963623046875","35.343963623046875"
"16621","25.736278533935547","25.736278533935547","25.736278533935547"
"16622","33.130126953125","33.130126953125","33.130126953125"
"16623","32.22713851928711","32.22713851928711","32.22713851928711"
"16624","35.472938537597656","35.472938537597656","35.472938537597656"
"16625","38.5422477722168","38.5422477722168","38.5422477722168"
"16626","38.15980911254883","38.15980911254883","38.15980911254883"
"16627","35.26228332519531","35.26228332519531","35.26228332519531"
"16628","25.66386604309082","25.66386604309082","25.66386604309082"
"16629","30.02685546875","30.02685546875","30.02685546875"
"16630","35.481807708740234","35.481807708740234","35.481807708740234"
"16631","29.43106460571289","29.43106460571289","29.43106460571289"
"16632","32.95808792114258","32.95808792114258","32.95808792114258"
"16633","33.14453125","33.14453125","33.14453125"
"16634","31.28131866455078","31.28131866455078","31.28131866455078"
"16635","38.18107986450195","38.18107986450195","38.18107986450195"
"16636","32.59560012817383","32.59560012817383","32.59560012817383"
"16637","31.40298843383789","31.40298843383789","31.40298843383789"
"16638","31.797805786132812","31.797805786132812","31.797805786132812"
"16639","29.29009437561035","29.29009437561035","29.29009437561035"
"16640","30.11714744567871","30.11714744567871","30.11714744567871"
"16641","35.8704719543457","35.8704719543457","35.8704719543457"
"16642","31.74346923828125","31.74346923828125","31.74346923828125"
"16643","35.536869049072266","35.536869049072266","35.536869049072266"
"16644","33.03432846069336","33.03432846069336","33.03432846069336"
"16645","32.39874267578125","32.39874267578125","32.39874267578125"
"16646","27.431381225585938","27.431381225585938","27.431381225585938"
"16647","24.393234252929688","24.393234252929688","24.393234252929688"
"16648","34.342891693115234","34.342891693115234","34.342891693115234"
"16649","28.18737030029297","28.18737030029297","28.18737030029297"
"16650","29.475603103637695","29.475603103637695","29.475603103637695"
"16651","33.22142791748047","33.22142791748047","33.22142791748047"
"16652","28.333789825439453","28.333789825439453","28.333789825439453"
"16653","33.61571502685547","33.61571502685547","33.61571502685547"
"16654","39.044715881347656","39.044715881347656","39.044715881347656"
"16655","25.798358917236328","25.798358917236328","25.798358917236328"
"16656","31.90203857421875","31.90203857421875","31.90203857421875"
"16657","29.863157272338867","29.863157272338867","29.863157272338867"
"16658","33.51112365722656","33.51112365722656","33.51112365722656"
"16659","34.31877136230469","34.31877136230469","34.31877136230469"
"16660","30.38353729248047","30.38353729248047","30.38353729248047"
"16661","27.938255310058594","27.938255310058594","27.938255310058594"
"16662","31.73896598815918","31.73896598815918","31.73896598815918"
"16663","32.194618225097656","32.194618225097656","32.194618225097656"
"16664","35.578758239746094","35.578758239746094","35.578758239746094"
"16665","30.927692413330078","30.927692413330078","30.927692413330078"
"16666","29.78418731689453","29.78418731689453","29.78418731689453"
"16667","32.03179931640625","32.03179931640625","32.03179931640625"
"16668","37.129600524902344","37.129600524902344","37.129600524902344"
"16669","26.501564025878906","26.501564025878906","26.501564025878906"
"16670","34.7774543762207","34.7774543762207","34.7774543762207"
"16671","33.23957824707031","33.23957824707031","33.23957824707031"
"16672","34.49335861206055","34.49335861206055","34.49335861206055"
"16673","27.146549224853516","27.146549224853516","27.146549224853516"
"16674","37.336212158203125","37.336212158203125","37.336212158203125"
"16675","31.366622924804688","31.366622924804688","31.366622924804688"
"16676","36.24031448364258","36.24031448364258","36.24031448364258"
"16677","24.976409912109375","24.976409912109375","24.976409912109375"
"16678","32.92367935180664","32.92367935180664","32.92367935180664"
"16679","28.36005401611328","28.36005401611328","28.36005401611328"
"16680","35.833099365234375","35.833099365234375","35.833099365234375"
"16681","26.496366500854492","26.496366500854492","26.496366500854492"
"16682","28.134136199951172","28.134136199951172","28.134136199951172"
"16683","32.27678298950195","32.27678298950195","32.27678298950195"
"16684","37.326171875","37.326171875","37.326171875"
"16685","30.07130241394043","30.07130241394043","30.07130241394043"
"16686","25.19968605041504","25.19968605041504","25.19968605041504"
"16687","30.21687126159668","30.21687126159668","30.21687126159668"
"16688","29.66733169555664","29.66733169555664","29.66733169555664"
"16701","36.67428970336914","36.67428970336914","36.67428970336914"
"16702","39.42703628540039","39.42703628540039","39.42703628540039"
"16703","31.002792358398438","31.002792358398438","31.002792358398438"
"16704","34.66095733642578","34.66095733642578","34.66095733642578"
"16705","29.439115524291992","29.439115524291992","29.439115524291992"
"16706","24.319862365722656","24.319862365722656","24.319862365722656"
"16707","38.3558349609375","38.3558349609375","38.3558349609375"
"16708","28.850669860839844","28.850669860839844","28.850669860839844"
"16709","33.683170318603516","33.683170318603516","33.683170318603516"
"16710","30.048341751098633","30.048341751098633","30.048341751098633"
"16711","35.65658187866211","35.65658187866211","35.65658187866211"
"16712","32.708553314208984","32.708553314208984","32.708553314208984"
"16713","27.153610229492188","27.153610229492188","27.153610229492188"
"16714","27.985151290893555","27.985151290893555","27.985151290893555"
"16715","26.961639404296875","26.961639404296875","26.961639404296875"
"16716","31.407323837280273","31.407323837280273","31.407323837280273"
"16717","37.38996887207031","37.38996887207031","37.38996887207031"
"16718","25.735027313232422","25.735027313232422","25.735027313232422"
"16719","29.52473258972168","29.52473258972168","29.52473258972168"
"16720","31.856462478637695","31.856462478637695","31.856462478637695"
"16721","32.650779724121094","32.650779724121094","32.650779724121094"
"16722","27.81647491455078","27.81647491455078","27.81647491455078"
"16723","40.158348083496094","40.158348083496094","40.158348083496094"
"16724","37.36140441894531","37.36140441894531","37.36140441894531"
"16725","39.63043212890625","39.63043212890625","39.63043212890625"
"16726","40.45404052734375","40.45404052734375","40.45404052734375"
"16727","35.94062423706055","35.94062423706055","35.94062423706055"
"16728","34.26536560058594","34.26536560058594","34.26536560058594"
"16729","29.676240921020508","29.676240921020508","29.676240921020508"
"16730","37.650020599365234","37.650020599365234","37.650020599365234"
"16731","31.710769653320312","31.710769653320312","31.710769653320312"
"16732","32.548709869384766","32.548709869384766","32.548709869384766"
"16733","33.25983810424805","33.25983810424805","33.25983810424805"
"16734","44.222476959228516","44.222476959228516","44.222476959228516"
"16735","32.90581130981445","32.90581130981445","32.90581130981445"
"16736","37.68544006347656","37.68544006347656","37.68544006347656"
"16737","31.278432846069336","31.278432846069336","31.278432846069336"
"16738","39.62541580200195","39.62541580200195","39.62541580200195"
"16739","39.19327926635742","39.19327926635742","39.19327926635742"
"16740","30.41168975830078","30.41168975830078","30.41168975830078"
"16741","39.88215255737305","39.88215255737305","39.88215255737305"
"16742","36.77018737792969","36.77018737792969","36.77018737792969"
"16743","32.32400894165039","32.32400894165039","32.32400894165039"
"16744","28.30354118347168","28.30354118347168","28.30354118347168"
"16745","34.26582717895508","34.26582717895508","34.26582717895508"
"16746","30.805782318115234","30.805782318115234","30.805782318115234"
"16747","32.85752487182617","32.85752487182617","32.85752487182617"
"16748","29.145788192749023","29.145788192749023","29.145788192749023"
"16749","29.95526885986328","29.95526885986328","29.95526885986328"
"16750","38.4970588684082","38.4970588684082","38.4970588684082"
"16751","31.932933807373047","31.932933807373047","31.932933807373047"
"16752","32.04641342163086","32.04641342163086","32.04641342163086"
"16753","27.5389461517334","27.5389461517334","27.5389461517334"
"16754","35.01816177368164","35.01816177368164","35.01816177368164"
"16755","30.747507095336914","30.747507095336914","30.747507095336914"
"16756","28.988842010498047","28.988842010498047","28.988842010498047"
"16757","35.58797836303711","35.58797836303711","35.58797836303711"
"16758","34.360416412353516","34.360416412353516","34.360416412353516"
"16759","34.948516845703125","34.948516845703125","34.948516845703125"
"16760","28.912456512451172","28.912456512451172","28.912456512451172"
"16761","23.862945556640625","23.862945556640625","23.862945556640625"
"16762","37.45869827270508","37.45869827270508","37.45869827270508"
"16763","31.5882625579834","31.5882625579834","31.5882625579834"
"16764","32.815921783447266","32.815921783447266","32.815921783447266"
"16765","33.33226013183594","33.33226013183594","33.33226013183594"
"16766","28.645479202270508","28.645479202270508","28.645479202270508"
"16767","36.87337875366211","36.87337875366211","36.87337875366211"
"16768","31.244173049926758","31.244173049926758","31.244173049926758"
"16769","36.259803771972656","36.259803771972656","36.259803771972656"
"16770","31.3331356048584","31.3331356048584","31.3331356048584"
"16771","37.86276626586914","37.86276626586914","37.86276626586914"
"16772","31.55385971069336","31.55385971069336","31.55385971069336"
"16773","32.38728332519531","32.38728332519531","32.38728332519531"
"16774","27.544780731201172","27.544780731201172","27.544780731201172"
"16775","32.1815185546875","32.1815185546875","32.1815185546875"
"16776","39.05846405029297","39.05846405029297","39.05846405029297"
"16777","36.60091018676758","36.60091018676758","36.60091018676758"
"16778","26.26000213623047","26.26000213623047","26.26000213623047"
"16779","32.611328125","32.611328125","32.611328125"
"16780","34.05440902709961","34.05440902709961","34.05440902709961"
"16781","28.86945343017578","28.86945343017578","28.86945343017578"
"16782","33.11411666870117","33.11411666870117","33.11411666870117"
"16783","37.958431243896484","37.958431243896484","37.958431243896484"
"16784","31.642406463623047","31.642406463623047","31.642406463623047"
"16785","35.33823776245117","35.33823776245117","35.33823776245117"
"16786","28.516281127929688","28.516281127929688","28.516281127929688"
"16787","26.641244888305664","26.641244888305664","26.641244888305664"
"16788","32.04859161376953","32.04859161376953","32.04859161376953"
"16789","28.26168441772461","28.26168441772461","28.26168441772461"
"16790","36.98681640625","36.98681640625","36.98681640625"
"16791","28.06707000732422","28.06707000732422","28.06707000732422"
"16792","25.708415985107422","25.708415985107422","25.708415985107422"
"16793","38.06256866455078","38.06256866455078","38.06256866455078"
"16794","28.780311584472656","28.780311584472656","28.780311584472656"
"16795","26.853816986083984","26.853816986083984","26.853816986083984"
"16796","26.478906631469727","26.478906631469727","26.478906631469727"
"16797","37.684417724609375","37.684417724609375","37.684417724609375"
"16798","24.643600463867188","24.643600463867188","24.643600463867188"
"16799","24.999752044677734","24.999752044677734","24.999752044677734"
"16800","32.37559509277344","32.37559509277344","32.37559509277344"
"16813","28.248315811157227","28.248315811157227","28.248315811157227"
"16814","41.085323333740234","41.085323333740234","41.085323333740234"
"16815","35.759521484375","35.759521484375","35.759521484375"
"16816","28.526124954223633","28.526124954223633","28.526124954223633"
"16817","31.103960037231445","31.103960037231445","31.103960037231445"
"16818","33.3021240234375","33.3021240234375","33.3021240234375"
"16819","31.83635902404785","31.83635902404785","31.83635902404785"
"16820","30.92298126220703","30.92298126220703","30.92298126220703"
"16821","29.697500228881836","29.697500228881836","29.697500228881836"
"16822","40.50307083129883","40.50307083129883","40.50307083129883"
"16823","26.446317672729492","26.446317672729492","26.446317672729492"
"16824","38.46849060058594","38.46849060058594","38.46849060058594"
"16825","30.988859176635742","30.988859176635742","30.988859176635742"
"16826","31.825407028198242","31.825407028198242","31.825407028198242"
"16827","31.670936584472656","31.670936584472656","31.670936584472656"
"16828","35.7769889831543","35.7769889831543","35.7769889831543"
"16829","30.246347427368164","30.246347427368164","30.246347427368164"
"16830","29.24233055114746","29.24233055114746","29.24233055114746"
"16831","31.33277130126953","31.33277130126953","31.33277130126953"
"16832","36.79002380371094","36.79002380371094","36.79002380371094"
"16833","29.584482192993164","29.584482192993164","29.584482192993164"
"16834","29.29776954650879","29.29776954650879","29.29776954650879"
"16835","32.16274642944336","32.16274642944336","32.16274642944336"
"16836","37.81620407104492","37.81620407104492","37.81620407104492"
"16837","29.92612648010254","29.92612648010254","29.92612648010254"
"16838","34.93649673461914","34.93649673461914","34.93649673461914"
"16839","22.116329193115234","22.116329193115234","22.116329193115234"
"16840","27.727947235107422","27.727947235107422","27.727947235107422"
"16841","28.786678314208984","28.786678314208984","28.786678314208984"
"16842","30.614879608154297","30.614879608154297","30.614879608154297"
"16843","31.821821212768555","31.821821212768555","31.821821212768555"
"16844","30.01531410217285","30.01531410217285","30.01531410217285"
"16845","28.292232513427734","28.292232513427734","28.292232513427734"
"16846","32.78163528442383","32.78163528442383","32.78163528442383"
"16847","30.6317195892334","30.6317195892334","30.6317195892334"
"16848","30.000394821166992","30.000394821166992","30.000394821166992"
"16849","27.427263259887695","27.427263259887695","27.427263259887695"
"16850","33.94168472290039","33.94168472290039","33.94168472290039"
"16851","28.210477828979492","28.210477828979492","28.210477828979492"
"16852","30.754669189453125","30.754669189453125","30.754669189453125"
"16853","25.191875457763672","25.191875457763672","25.191875457763672"
"16854","24.342756271362305","24.342756271362305","24.342756271362305"
"16855","32.680938720703125","32.680938720703125","32.680938720703125"
"16856","27.285362243652344","27.285362243652344","27.285362243652344"
"16857","35.09366989135742","35.09366989135742","35.09366989135742"
"16858","26.21495819091797","26.21495819091797","26.21495819091797"
"16859","38.36186218261719","38.36186218261719","38.36186218261719"
"16860","32.88684844970703","32.88684844970703","32.88684844970703"
"16861","30.954486846923828","30.954486846923828","30.954486846923828"
"16862","32.317588806152344","32.317588806152344","32.317588806152344"
"16863","35.6446418762207","35.6446418762207","35.6446418762207"
"16864","31.068517684936523","31.068517684936523","31.068517684936523"
"16865","33.24796676635742","33.24796676635742","33.24796676635742"
"16866","37.843109130859375","37.843109130859375","37.843109130859375"
"16867","40.2823371887207","40.2823371887207","40.2823371887207"
"16868","32.01996994018555","32.01996994018555","32.01996994018555"
"16869","34.03166961669922","34.03166961669922","34.03166961669922"
"16870","37.80263137817383","37.80263137817383","37.80263137817383"
"16871","30.621715545654297","30.621715545654297","30.621715545654297"
"16872","35.68389129638672","35.68389129638672","35.68389129638672"
"16873","26.73552894592285","26.73552894592285","26.73552894592285"
"16874","30.421592712402344","30.421592712402344","30.421592712402344"
"16875","34.92327117919922","34.92327117919922","34.92327117919922"
"16876","34.324134826660156","34.324134826660156","34.324134826660156"
"16877","28.547433853149414","28.547433853149414","28.547433853149414"
"16878","30.716455459594727","30.716455459594727","30.716455459594727"
"16879","34.89387130737305","34.89387130737305","34.89387130737305"
"16880","28.07207489013672","28.07207489013672","28.07207489013672"
"16881","34.075843811035156","34.075843811035156","34.075843811035156"
"16882","29.809711456298828","29.809711456298828","29.809711456298828"
"16883","37.49784851074219","37.49784851074219","37.49784851074219"
"16884","32.4551887512207","32.4551887512207","32.4551887512207"
"16885","33.378143310546875","33.378143310546875","33.378143310546875"
"16886","32.565887451171875","32.565887451171875","32.565887451171875"
"16887","32.335933685302734","32.335933685302734","32.335933685302734"
"16888","32.131568908691406","32.131568908691406","32.131568908691406"
"16889","26.349685668945312","26.349685668945312","26.349685668945312"
"16890","29.876689910888672","29.876689910888672","29.876689910888672"
"16891","36.05887222290039","36.05887222290039","36.05887222290039"
"16892","33.360984802246094","33.360984802246094","33.360984802246094"
"16893","34.94627380371094","34.94627380371094","34.94627380371094"
"16894","32.43050003051758","32.43050003051758","32.43050003051758"
"16895","35.45332717895508","35.45332717895508","35.45332717895508"
